"ResponseId","targetID","ownRating","age","gender","issue","issue_pos","StartDate","EndDate","political","policing_att","assault_att","target","otherRating"
"R_2ygBpIVdH527rIr","R_3k0u79v3hyF0nDQ",5.44444444444444,65,2,"sa",6,"2019-05-09 10:29:26","2019-05-09 10:40:26",4,7,6,1,4.52777777777778
"R_2ygBpIVdH527rIr","R_qKjy8etQ9jwIiiZ",5,65,2,"sa",6,"2019-05-09 10:29:26","2019-05-09 10:40:26",4,7,6,2,4.30555555555556
"R_2yjszIt2b1pV6yb","R_3KxRb0Sh4cq9bmg",2.88888888888889,36,2,"blm",1,"2019-05-09 09:23:59","2019-05-09 09:28:41",3,1,3,1,2.61111111111111
"R_2yjszIt2b1pV6yb","R_3lJndGc556pi4Ds",4.33333333333333,36,2,"blm",1,"2019-05-09 09:23:59","2019-05-09 09:28:41",3,1,3,2,4.35185185185185
"R_2yl4kCDm1SWhvnW","R_22QSrvSByljg8vl",3.38888888888889,26,2,"sa",1,"2019-05-09 08:00:37","2019-05-09 08:09:25",6,6,1,1,4.77777777777778
"R_2yl4kCDm1SWhvnW","R_296pnmcsWeWvS4A",4,26,2,"sa",1,"2019-05-09 08:00:37","2019-05-09 08:09:25",6,6,1,2,4.94444444444444
"R_2yl8DcwB47vjLsO","R_3pmbtATfOGmqeqB",5.5,43,2,"sa",6,"2019-05-09 10:57:27","2019-05-09 11:07:16",1,1,6,1,4.42592592592593
"R_2yl8DcwB47vjLsO","R_3r2JnkkSn1kQAwe",6.44444444444444,43,2,"sa",6,"2019-05-09 10:57:27","2019-05-09 11:07:16",1,1,6,2,5.36666666666667
"R_2YLefP3l2nLSaqk","R_22s4wjOt4ZnhZmq",3.22222222222222,29,1,"blm",1,"2019-05-09 08:31:41","2019-05-09 08:39:40",2,1,6,1,4.64814814814815
"R_2YLefP3l2nLSaqk","R_3KxRb0Sh4cq9bmg",3.05555555555556,29,1,"blm",1,"2019-05-09 08:31:41","2019-05-09 08:39:40",2,1,6,2,2.58333333333333
"R_2YqPQZsaAaYsjN6","R_1E5vs2F7O947WXF",4.83333333333333,25,1,"blm",1,"2019-05-10 13:03:19","2019-05-10 13:08:05",1,1,3,1,5.11111111111111
"R_2YqPQZsaAaYsjN6","R_3PB2UADza0SMfU2",4.83333333333333,25,1,"blm",1,"2019-05-10 13:03:19","2019-05-10 13:08:05",1,1,3,2,4.64444444444444
"R_2ys9e7hxlrbjwN2","R_1EWfoVNxAi1PCJH",5.83333333333333,26,2,"sa",5,"2019-05-09 08:38:51","2019-05-09 08:45:48",1,1,5,1,3.51851851851852
"R_2ys9e7hxlrbjwN2","R_3kiaJWaoo8PGdlp",3.61111111111111,26,2,"sa",5,"2019-05-09 08:38:51","2019-05-09 08:45:48",1,1,5,2,3.54444444444444
"R_2YWn1SwgnSSyG0y","R_5ywwuhmdwuIPTj3",6,42,1,"blm",5,"2019-05-10 12:55:44","2019-05-10 13:11:25",3,5,7,1,3.55555555555556
"R_2YWn1SwgnSSyG0y","R_zYIZKyUGfYQJI6B",4.5,42,1,"blm",5,"2019-05-10 12:55:44","2019-05-10 13:11:25",3,5,7,2,3.77777777777778
"R_2YxeOOPbtXi7S9u","R_1gp6mxlbNzDuJdd",4.61111111111111,51,2,"blm",2,"2019-05-09 08:03:57","2019-05-09 08:28:50",2,2,3,1,5.01851851851852
"R_2YxeOOPbtXi7S9u","R_23TxzC04FhpTdNg",4.94444444444444,51,2,"blm",2,"2019-05-09 08:03:57","2019-05-09 08:28:50",2,2,3,2,3.11111111111111
"R_2YYbWNOPp263TLZ","R_1dsNvls3xVpEjhH",3.61111111111111,27,1,"blm",6,"2019-05-10 18:33:33","2019-05-10 18:35:38",3,6,5,1,4.2037037037037
"R_2YYbWNOPp263TLZ","R_214kjgQnlXHvlUu",3.61111111111111,27,1,"blm",6,"2019-05-10 18:33:33","2019-05-10 18:35:38",3,6,5,2,5.22222222222222
"R_2z6go7R5v3aIe24","R_2uJqroar126H4l9",5.5,56,2,"sa",5,"2019-05-09 08:23:19","2019-05-09 08:30:55",2,1,5,1,5.61111111111111
"R_2z6go7R5v3aIe24","R_2VCmKjr8vVVhrlO",5.44444444444444,56,2,"sa",5,"2019-05-09 08:23:19","2019-05-09 08:30:55",2,1,5,2,3.61111111111111
"R_2zAPZoG6y9C1GBL","R_2BboQbbjxXDYRQW",5.88888888888889,19,2,"blm",1,"2019-05-09 09:47:55","2019-05-09 10:00:24",4,1,3,1,5.65740740740741
"R_2zAPZoG6y9C1GBL","R_3JG02x9fBNsAcJb",6.27777777777778,19,2,"blm",1,"2019-05-09 09:47:55","2019-05-09 10:00:24",4,1,3,2,5.99074074074074
"R_2zc456cVZl3eF8h","R_3HStGZ3mBGTBNk4",4.05555555555556,25,2,"blm",7,"2019-05-09 08:52:51","2019-05-09 08:59:22",5,7,5,1,3.16666666666667
"R_2zc456cVZl3eF8h","R_xu2N4vUjbD5a3kt",2.27777777777778,25,2,"blm",7,"2019-05-09 08:52:51","2019-05-09 08:59:22",5,7,5,2,3.09259259259259
"R_2ZCDOsCdjlNdgzE","R_24xafjvY6Bx7rSZ",4.83333333333333,65,2,"blm",1,"2019-05-09 08:49:05","2019-05-09 09:01:13",2,1,5,1,4.86111111111111
"R_2ZCDOsCdjlNdgzE","R_wRSLwXSq1oKPcf7",5.11111111111111,65,2,"blm",1,"2019-05-09 08:49:05","2019-05-09 09:01:13",2,1,5,2,5.01515151515152
"R_2ZDrfIqHovDc9MO","R_1ODjBBpoHnVGhuf",6.22222222222222,44,2,"sa",3,"2019-05-10 12:52:34","2019-05-10 13:00:43",3,2,3,1,3.75
"R_2ZDrfIqHovDc9MO","R_2VyWGC8c7qEqhe8",5.11111111111111,44,2,"sa",3,"2019-05-10 12:52:34","2019-05-10 13:00:43",3,2,3,2,4.94444444444444
"R_2ZEvnv3AJWvukvD","R_1f1Q5Wq3eswJe3V",5.44444444444444,70,2,"blm",6,"2019-05-10 13:19:23","2019-05-10 13:53:47",6,6,1,1,4.59259259259259
"R_2ZEvnv3AJWvukvD","R_3HStGZ3mBGTBNk4",3.22222222222222,70,2,"blm",6,"2019-05-10 13:19:23","2019-05-10 13:53:47",6,6,1,2,3.58333333333333
"R_2ZEX4erIZ13nl2B","R_3RrAKEusnjG50Lh",6.66666666666667,26,1,"blm",5,"2019-05-10 12:48:57","2019-05-10 12:57:38",5,5,4,1,5.2962962962963
"R_2ZEX4erIZ13nl2B","R_OPC7ir85sXfOXNn",6.38888888888889,26,1,"blm",5,"2019-05-10 12:48:57","2019-05-10 12:57:38",5,5,4,2,6.72222222222222
"R_2zG7RjolZApoA3P","R_2uwvrL5N4S8m4RM",4.38888888888889,29,2,"sa",7,"2019-05-10 18:03:35","2019-05-10 18:21:48",5,2,7,1,4.61574074074074
"R_2zG7RjolZApoA3P","R_XUra1oS3ogqhuud",5.16666666666667,29,2,"sa",7,"2019-05-10 18:03:35","2019-05-10 18:21:48",5,2,7,2,3.86574074074074
"R_2zHJ9MnSoBj5bux","R_12EaYJq66pR1VFI",5.72222222222222,45,1,"blm",3,"2019-05-09 08:17:01","2019-05-09 08:25:59",3,3,4,1,4.61111111111111
"R_2zHJ9MnSoBj5bux","R_3qwViO5qpytKvek",5.16666666666667,45,1,"blm",3,"2019-05-09 08:17:01","2019-05-09 08:25:59",3,3,4,2,4.78703703703704
"R_2ZHrIkNk2u5mrxT","R_1DMU4XrDHJOalH5",7,35,2,"blm",5,"2019-05-09 08:52:41","2019-05-09 09:04:31",2,5,3,1,5.5
"R_2ZHrIkNk2u5mrxT","R_xr4gofdHGAJf0eB",7,35,2,"blm",5,"2019-05-09 08:52:41","2019-05-09 09:04:31",2,5,3,2,3.38888888888889
"R_2ziuMKmp18HDk4K","R_2ClU8u8rAiYSB9g",2.05555555555556,25,2,"sa",6,"2019-05-09 09:16:16","2019-05-09 09:25:27",3,3,6,1,3.90740740740741
"R_2ziuMKmp18HDk4K","R_3qvpTTXqQ9RxUIw",6.94444444444444,25,2,"sa",6,"2019-05-09 09:16:16","2019-05-09 09:25:27",3,3,6,2,5.7
"R_2zj6x7GrmvTbWV3","R_2xFY2rhsLI1nYTv",2.66666666666667,59,2,"sa",3,"2019-05-09 08:40:07","2019-05-09 08:53:45",6,5,3,1,4.22222222222222
"R_2zj6x7GrmvTbWV3","R_cUBR7osQQK6cEz7",6.05555555555556,59,2,"sa",3,"2019-05-09 08:40:07","2019-05-09 08:53:45",6,5,3,2,4.61111111111111
"R_2ZJK4wmNcX8kA1a","R_smKjbGea0cSGL4t",5.44444444444444,53,1,"blm",7,"2019-05-09 08:15:14","2019-05-09 08:22:12",4,7,1,1,5.01851851851852
"R_2ZJK4wmNcX8kA1a","R_T6FtCmeVNCefbbz",2.88888888888889,53,1,"blm",7,"2019-05-09 08:15:14","2019-05-09 08:22:12",4,7,1,2,3.69444444444444
"R_2ZJujBu7JAd82fs","R_2fjiRegEzVSgvNv",5.55555555555556,53,2,"sa",7,"2019-05-09 09:50:37","2019-05-09 10:06:29",3,2,7,1,5.28703703703704
"R_2ZJujBu7JAd82fs","R_ZxZ5823HHpuKIWl",4.66666666666667,53,2,"sa",7,"2019-05-09 09:50:37","2019-05-09 10:06:29",3,2,7,2,4.11111111111111
"R_2zkJskrOykuU4AG","R_2zpYA35p7yVvnj8",5.88888888888889,62,2,"sa",7,"2019-05-09 08:11:42","2019-05-09 08:24:13",7,1,7,1,5.05555555555556
"R_2zkJskrOykuU4AG","R_3r2JnkkSn1kQAwe",5.88888888888889,62,2,"sa",7,"2019-05-09 08:11:42","2019-05-09 08:24:13",7,1,7,2,5.47777777777778
"R_2znAzVDZaRZVvmA","R_1eQ6rXKDw6BwfHq",2.94444444444444,29,1,"blm",6,"2019-05-09 08:57:25","2019-05-09 09:00:33",7,6,7,1,4.5
"R_2znAzVDZaRZVvmA","R_3HnbkxPQuo1pWkL",3,29,1,"blm",6,"2019-05-09 08:57:25","2019-05-09 09:00:33",7,6,7,2,5.31481481481481
"R_2ZOhy2ACaAKZBnJ","R_1lp2wF3ZFh8YZW3",1.27777777777778,23,2,"blm",1,"2019-05-10 18:05:27","2019-05-10 18:13:59",1,1,7,1,3.90555555555556
"R_2ZOhy2ACaAKZBnJ","R_2aegWSzZ3jUzMX2",5.94444444444444,23,2,"blm",1,"2019-05-10 18:05:27","2019-05-10 18:13:59",1,1,7,2,5.40555555555556
"R_2zOpr9LrZa2yp0C","R_1FzcRTlFYOMNtpq",5.05555555555556,45,1,"blm",7,"2019-05-09 08:02:25","2019-05-09 08:08:47",4,7,1,1,5.5
"R_2zOpr9LrZa2yp0C","R_2zIIZQHcSqiYFVn",5.38888888888889,45,1,"blm",7,"2019-05-09 08:02:25","2019-05-09 08:08:47",4,7,1,2,5.55555555555556
"R_2zSA95pk1MA1Lv1","R_2t5avGA6EStrFy2",2.94444444444444,30,2,"blm",2,"2019-05-10 14:19:20","2019-05-10 14:28:59",4,2,5,1,4.82407407407407
"R_2zSA95pk1MA1Lv1","R_40ZijynJz56f5UR",6.16666666666667,30,2,"blm",2,"2019-05-10 14:19:20","2019-05-10 14:28:59",4,2,5,2,5.4537037037037
"R_2zuqQT0ncvY4svy","R_2z8u8YkONiVoOkl",5.5,67,1,"sa",2,"2019-05-09 10:16:27","2019-05-09 10:34:32",1,2,2,1,5.86111111111111
"R_2zuqQT0ncvY4svy","R_3KHk0BDDXgZoQk9",6.27777777777778,67,1,"sa",2,"2019-05-09 10:16:27","2019-05-09 10:34:32",1,2,2,2,5.75
"R_2ZVtkBsgbSvk9sV","R_2uwvrL5N4S8m4RM",6.94444444444444,30,2,"sa",7,"2019-05-10 18:35:55","2019-05-10 18:58:10",4,6,7,1,4.40277777777778
"R_2ZVtkBsgbSvk9sV","R_XUra1oS3ogqhuud",5,30,2,"sa",7,"2019-05-10 18:35:55","2019-05-10 18:58:10",4,6,7,2,3.87962962962963
"R_2zYkfncWfeAZrZR","R_1rkyeho16CmEZJX",5.77777777777778,23,4,"blm",1,"2019-05-10 13:23:00","2019-05-10 13:28:06",1,1,7,1,5.35555555555556
"R_2zYkfncWfeAZrZR","R_NUsDqA1BDpfUsnf",5.05555555555556,23,4,"blm",1,"2019-05-10 13:23:00","2019-05-10 13:28:06",1,1,7,2,4.00925925925926
"R_2zZMTGQyb7oIqlM","R_31MMCAmTikJs7Se",6.22222222222222,37,1,"blm",7,"2019-05-09 08:12:41","2019-05-09 08:19:08",7,7,7,1,5.97222222222222
"R_2zZMTGQyb7oIqlM","R_3sgoOIfAaau4Sif",2.55555555555556,37,1,"blm",7,"2019-05-09 08:12:41","2019-05-09 08:19:08",7,7,7,2,4.69444444444444
"R_2zzNcBFd4lSo8au","R_12zOccPpj0zf6Bc",3.05555555555556,30,1,"sa",7,"2019-05-09 08:53:57","2019-05-09 08:57:39",7,5,7,1,5.37037037037037
"R_2zzNcBFd4lSo8au","R_3lFIaCRjWfrsFJI",3.11111111111111,30,1,"sa",7,"2019-05-09 08:53:57","2019-05-09 08:57:39",7,5,7,2,3.77777777777778
"R_2ZZWjT3AKAjIubM","R_1dvqBeht7KbiXwN",2.27777777777778,25,2,"sa",6,"2019-05-09 09:47:05","2019-05-09 10:01:37",3,3,6,1,3.49074074074074
"R_2ZZWjT3AKAjIubM","R_2vbTxlu582hvDMz",3.83333333333333,25,2,"sa",6,"2019-05-09 09:47:05","2019-05-09 10:01:37",3,3,6,2,4.15555555555556
"R_302GdNdcHp1ksMa","R_1IE6q91Ct8Wx0mE",4.16666666666667,59,2,"blm",1,"2019-05-09 08:54:07","2019-05-09 09:05:33",4,1,5,1,3.99074074074074
"R_302GdNdcHp1ksMa","R_3qQDYT5dFC1XiN6",6,59,2,"blm",1,"2019-05-09 08:54:07","2019-05-09 09:05:33",4,1,5,2,5.02777777777778
"R_305FyFyoYSGWdH0","R_3p59hc24jpYa1ad",3.55555555555556,75,2,"blm",2,"2019-05-10 14:48:19","2019-05-10 15:02:32",4,2,3,1,5.41666666666667
"R_305FyFyoYSGWdH0","R_54ENvMknAibYQuZ",3.38888888888889,75,2,"blm",2,"2019-05-10 14:48:19","2019-05-10 15:02:32",4,2,3,2,4.08333333333333
"R_308ZTjJoqVsW7ko","R_12KmWhqNMcu3CN5",3.61111111111111,30,2,"sa",6,"2019-05-09 08:54:49","2019-05-09 08:57:41",7,5,6,1,5.68888888888889
"R_308ZTjJoqVsW7ko","R_1Lu8adeu7vN5ghK",3.33333333333333,30,2,"sa",6,"2019-05-09 08:54:49","2019-05-09 08:57:41",7,5,6,2,3.78703703703704
"R_30hKSOcAAACH33L","R_10oRsOEPHw6x8rX",6.66666666666667,30,1,"sa",6,"2019-05-09 09:47:07","2019-05-09 09:57:39",1,2,6,1,5.08888888888889
"R_30hKSOcAAACH33L","R_1JEMhnSfLGru7ib",5.66666666666667,30,1,"sa",6,"2019-05-09 09:47:07","2019-05-09 09:57:39",1,2,6,2,5.67592592592593
"R_30nKSy1K2AHDhkY","R_2thz88j8urQviRN",4.11111111111111,39,1,"sa",2,"2019-05-09 09:11:46","2019-05-09 09:17:22",3,4,2,1,3.61111111111111
"R_30nKSy1K2AHDhkY","R_pLeYi42ud6rQYg1",5.5,39,1,"sa",2,"2019-05-09 09:11:46","2019-05-09 09:17:22",3,4,2,2,5.22222222222222
"R_30q4Yyw0QF2n59J","R_1Pb28tEoUCoJ0ur",6.61111111111111,45,1,"blm",3,"2019-05-09 09:19:46","2019-05-09 09:29:09",2,3,1,1,5.75925925925926
"R_30q4Yyw0QF2n59J","R_32W0Mesq3xZiVij",4.33333333333333,45,1,"blm",3,"2019-05-09 09:19:46","2019-05-09 09:29:09",2,3,1,2,4.04444444444444
"R_31AgpkOhrIpXDb9","R_1JXY5IcukmXCmmW",6.44444444444444,24,2,"blm",5,"2019-05-09 08:40:37","2019-05-09 08:45:37",6,5,3,1,5.7037037037037
"R_31AgpkOhrIpXDb9","R_1Kkg1DOmTKHyvnp",6.22222222222222,24,2,"blm",5,"2019-05-09 08:40:37","2019-05-09 08:45:37",6,5,3,2,4.74074074074074
"R_31dtPhVbLz5GfHN","R_232ZZQuAz02hCex",5.55555555555556,23,2,"blm",1,"2019-05-09 11:13:46","2019-05-09 11:19:58",1,1,5,1,3.52222222222222
"R_31dtPhVbLz5GfHN","R_x5iZzpzf13n1oOt",6,23,2,"blm",1,"2019-05-09 11:13:46","2019-05-09 11:19:58",1,1,5,2,5.87962962962963
"R_31KqfUJUArwAdjT","R_1i9A6Yxd0egBWkJ",6.83333333333333,33,1,"sa",2,"2019-05-09 08:19:40","2019-05-09 08:27:24",3,1,2,1,5.05555555555556
"R_31KqfUJUArwAdjT","R_3iwoNU76VCBg2iA",5.66666666666667,33,1,"sa",2,"2019-05-09 08:19:40","2019-05-09 08:27:24",3,1,2,2,3.44444444444444
"R_31N40YdGM0ZnNwH","R_1dvqBeht7KbiXwN",4.61111111111111,50,1,"sa",6,"2019-05-10 15:02:37","2019-05-10 15:07:44",3,6,6,1,3.10185185185185
"R_31N40YdGM0ZnNwH","R_2YJrx0pBOMGLJPK",4.5,50,1,"sa",6,"2019-05-10 15:02:37","2019-05-10 15:07:44",3,6,6,2,5.66666666666667
"R_31NIyiFaVFLShRj","R_3PRLDsemiet0JJh",4.72222222222222,20,2,"sa",1,"2019-05-10 15:13:06","2019-05-10 15:24:40",5,5,1,1,4.90740740740741
"R_31NIyiFaVFLShRj","R_3sanGlxoUiKgAkT",4.61111111111111,20,2,"sa",1,"2019-05-10 15:13:06","2019-05-10 15:24:40",5,5,1,2,4.58333333333333
"R_31oUfKWnn5dIeDC","R_3nJaEAZzaOUgN8p",3.61111111111111,31,1,"sa",5,"2019-05-09 11:06:12","2019-05-09 11:11:49",6,4,5,1,5.85555555555556
"R_31oUfKWnn5dIeDC","R_b4alkeHoM4UD0Q1",3.88888888888889,31,1,"sa",5,"2019-05-09 11:06:12","2019-05-09 11:11:49",6,4,5,2,5.48148148148148
"R_31RTDfEuCa3DAzG","R_2sQOJOPrcJn0mOs",4.83333333333333,29,1,"blm",3,"2019-05-09 08:42:58","2019-05-09 08:58:35",3,3,4,1,6.34259259259259
"R_31RTDfEuCa3DAzG","R_x9Jp8lS4YxiWgNj",3.66666666666667,29,1,"blm",3,"2019-05-09 08:42:58","2019-05-09 08:58:35",3,3,4,2,4.35
"R_31SlB3bNnwu8UL8","R_2Y9zWI02NDD0Rlu",4,32,2,"blm",6,"2019-05-09 08:26:55","2019-05-09 08:31:22",6,6,7,1,3.18518518518519
"R_31SlB3bNnwu8UL8","R_3oSkelHrVOIey8A",4.38888888888889,32,2,"blm",6,"2019-05-09 08:26:55","2019-05-09 08:31:22",6,6,7,2,2.94444444444444
"R_31tiXlqDjn2DguJ","R_2VQREYsuQCgTFbP",3.72222222222222,30,2,"blm",2,"2019-05-09 08:32:26","2019-05-09 08:40:02",1,2,7,1,5.2962962962963
"R_31tiXlqDjn2DguJ","R_2xGdBoQNyPpu9Sl",4.5,30,2,"blm",2,"2019-05-09 08:32:26","2019-05-09 08:40:02",1,2,7,2,3.58333333333333
"R_31twoJn4FILlhyC","R_1gp6mxlbNzDuJdd",5.5,48,2,"blm",3,"2019-05-10 12:55:15","2019-05-10 13:12:20",4,3,2,1,4.87037037037037
"R_31twoJn4FILlhyC","R_d73Rxu9VKmUoe0F",3.77777777777778,48,2,"blm",3,"2019-05-10 12:55:15","2019-05-10 13:12:20",4,3,2,2,3.23333333333333
"R_31v1gBOZk2wdJKE","R_3lzZiXDv6BdRI5M",5.66666666666667,40,1,"blm",2,"2019-05-10 13:58:28","2019-05-10 14:10:41",5,2,3,1,3.87037037037037
"R_31v1gBOZk2wdJKE","R_3PX3JxhOveNONBO",5.33333333333333,40,1,"blm",2,"2019-05-10 13:58:28","2019-05-10 14:10:41",5,2,3,2,4.16666666666667
"R_31WOh3zFHt9uwVo","R_2VCmKjr8vVVhrlO",3.5,29,1,"sa",6,"2019-05-09 10:14:39","2019-05-09 10:16:47",7,6,6,1,4
"R_31WOh3zFHt9uwVo","R_ZDYwci9XrFGLeRb",3.77777777777778,29,1,"sa",6,"2019-05-09 10:14:39","2019-05-09 10:16:47",7,6,6,2,4.10185185185185
"R_31Xmm0oNKTkByCK","R_1Oq4hEx3Ubl8YPA",4,29,2,"blm",1,"2019-05-10 15:09:32","2019-05-10 15:16:14",1,1,6,1,4.01851851851852
"R_31Xmm0oNKTkByCK","R_3IaTCWihfNVMVIb",3.5,29,2,"blm",1,"2019-05-10 15:09:32","2019-05-10 15:16:14",1,1,6,2,5.01851851851852
"R_3242eUO9EAQcLiO","R_2wRfYFn9do0xdWh",5.94444444444444,34,2,"blm",7,"2019-05-09 08:09:30","2019-05-09 08:20:14",3,7,6,1,5
"R_3242eUO9EAQcLiO","R_3R2R2H762SHUJvz",3.05555555555556,34,2,"blm",7,"2019-05-09 08:09:30","2019-05-09 08:20:14",3,7,6,2,5.66666666666667
"R_325bS2COUV9JRHC","R_2VCmKjr8vVVhrlO",4.16666666666667,30,1,"sa",7,"2019-05-10 12:54:30","2019-05-10 13:09:22",5,5,7,1,3.86666666666667
"R_325bS2COUV9JRHC","R_3kiaJWaoo8PGdlp",3.44444444444444,30,1,"sa",7,"2019-05-10 12:54:30","2019-05-10 13:09:22",5,5,7,2,3.57777777777778
"R_32J6VGYYRb3Ovd0","R_1PZyfCYNzQDk08m",3.22222222222222,39,1,"sa",5,"2019-05-09 09:18:02","2019-05-09 09:26:54",3,2,5,1,5.07407407407407
"R_32J6VGYYRb3Ovd0","R_d4n2ulEV5FJn6vf",5.72222222222222,39,1,"sa",5,"2019-05-09 09:18:02","2019-05-09 09:26:54",3,2,5,2,4.66666666666667
"R_32KpyuZvrdEHhz7","R_2sRcCLNhFJmMiU8",6.44444444444444,23,1,"sa",1,"2019-05-09 08:14:04","2019-05-09 08:22:08",4,4,1,1,4.7962962962963
"R_32KpyuZvrdEHhz7","R_2zOssKtZNeogDu0",1.61111111111111,23,1,"sa",1,"2019-05-09 08:14:04","2019-05-09 08:22:08",4,4,1,2,3.83333333333333
"R_32L9cHYkibUOW8x","R_29hVSt4EeffxoCe",6.5,30,2,"sa",6,"2019-05-09 11:19:48","2019-05-09 11:31:48",7,6,6,1,5.65740740740741
"R_32L9cHYkibUOW8x","R_Abq0J6aZ0t8Tyhj",2.66666666666667,30,2,"sa",6,"2019-05-09 11:19:48","2019-05-09 11:31:48",7,6,6,2,4.23333333333333
"R_32Lo4JwdyHR4yCa","R_2CN5ZNsuaVBEQAq",5.38888888888889,18,1,"sa",2,"2019-05-10 16:11:07","2019-05-10 16:21:32",4,4,2,1,2.92592592592593
"R_32Lo4JwdyHR4yCa","R_3p9KgaWVuVe1llp",5.16666666666667,18,1,"sa",2,"2019-05-10 16:11:07","2019-05-10 16:21:32",4,4,2,2,5.66666666666667
"R_32RPiNQ0bU8mOBm","R_0c5U50lYF4JTfq1",5.33333333333333,30,2,"blm",2,"2019-05-10 12:52:35","2019-05-10 13:09:07",1,2,7,1,5.7037037037037
"R_32RPiNQ0bU8mOBm","R_tKAcrNXpxHDCIcF",2.5,30,2,"blm",2,"2019-05-10 12:52:35","2019-05-10 13:09:07",1,2,7,2,2.92222222222222
"R_32RTw9MryV00v1c","R_2ab61ZNoqd5Vze9",4.5,28,1,"blm",6,"2019-05-10 12:58:36","2019-05-10 13:16:32",5,6,3,1,4.88888888888889
"R_32RTw9MryV00v1c","R_2eW695iENEuKMd0",3.38888888888889,28,1,"blm",6,"2019-05-10 12:58:36","2019-05-10 13:16:32",5,6,3,2,4.30555555555556
"R_3391oGdN4nOYV6Z","R_2q9jwcGSh42mCr2",2.33333333333333,36,1,"sa",1,"2019-05-09 09:09:46","2019-05-09 09:16:13",4,4,1,1,5.18518518518519
"R_3391oGdN4nOYV6Z","R_3MQZUOcuPfPXGVO",6.33333333333333,36,1,"sa",1,"2019-05-09 09:09:46","2019-05-09 09:16:13",4,4,1,2,5.19444444444444
"R_33Bb34r4f8yYjMC","R_1rDKzrIQDFoY5in",2.33333333333333,42,2,"blm",1,"2019-05-09 08:04:39","2019-05-09 08:16:46",2,1,6,1,3.13888888888889
"R_33Bb34r4f8yYjMC","R_2ATOoCJV3Le1g9h",7,42,2,"blm",1,"2019-05-09 08:04:39","2019-05-09 08:16:46",2,1,6,2,6.09259259259259
"R_33EBigMgpgaPM8G","R_1DTkgfPHNs74z5P",4.5,63,2,"blm",2,"2019-05-09 09:27:04","2019-05-09 09:35:20",2,2,7,1,4.17592592592593
"R_33EBigMgpgaPM8G","R_2VQREYsuQCgTFbP",4.72222222222222,63,2,"blm",2,"2019-05-09 09:27:04","2019-05-09 09:35:20",2,2,7,2,5.12962962962963
"R_33goSQtQA9jTW5f","R_2Xn9ZlafHqXnaQE",5.16666666666667,24,1,"blm",5,"2019-05-09 09:01:02","2019-05-09 09:11:43",3,5,3,1,5.24074074074074
"R_33goSQtQA9jTW5f","R_2zIIZQHcSqiYFVn",4.88888888888889,24,1,"blm",5,"2019-05-09 09:01:02","2019-05-09 09:11:43",3,5,3,2,5.80555555555556
"R_33lgqH6Tnx8t3WV","R_2dL3fV2lHsJx2tF",2.72222222222222,72,2,"blm",1,"2019-05-09 10:39:07","2019-05-09 10:50:17",6,1,2,1,4.45555555555556
"R_33lgqH6Tnx8t3WV","R_3jeXPFKfWHQyS06",6.66666666666667,72,2,"blm",1,"2019-05-09 10:39:07","2019-05-09 10:50:17",6,1,2,2,4.15740740740741
"R_33pAmr3CJhWTq5O","R_25GEBfnMSY1PfMg",3.33333333333333,32,1,"blm",5,"2019-05-09 10:53:11","2019-05-09 11:00:42",5,5,1,1,2.22222222222222
"R_33pAmr3CJhWTq5O","R_2VKHgq9uRiPsYrT",5.05555555555556,32,1,"blm",5,"2019-05-09 10:53:11","2019-05-09 11:00:42",5,5,1,2,4.27777777777778
"R_33r9euKxyPq6C9i","R_Rsg27BbvbGT1QOd",4.66666666666667,64,1,"sa",6,"2019-05-09 08:11:52","2019-05-09 08:23:05",5,7,6,1,4.44444444444444
"R_33r9euKxyPq6C9i","R_ZxZ5823HHpuKIWl",5.33333333333333,64,1,"sa",6,"2019-05-09 08:11:52","2019-05-09 08:23:05",5,7,6,2,4
"R_33yBdOnONriq68s","R_3oziyLMdBpoTeWj",6.88888888888889,49,1,"sa",2,"2019-05-10 13:36:39","2019-05-10 13:48:15",5,5,2,1,6.22222222222222
"R_33yBdOnONriq68s","R_Dk4xblGSE53VygN",5.38888888888889,49,1,"sa",2,"2019-05-10 13:36:39","2019-05-10 13:48:15",5,5,2,2,4.88888888888889
"R_38AAIXQII4RXMQh","R_1rdDBEKaumMLTr0",4.05555555555556,30,2,"blm",6,"2019-05-09 09:00:33","2019-05-09 09:05:31",2,6,6,1,4.13888888888889
"R_38AAIXQII4RXMQh","R_2ab61ZNoqd5Vze9",4.83333333333333,30,2,"blm",6,"2019-05-09 09:00:33","2019-05-09 09:05:31",2,6,6,2,4.77777777777778
"R_3aWIDlzqBgauZTH","R_3PIh18pEyZw2lt0",5.22222222222222,18,1,"sa",3,"2019-05-10 14:37:19","2019-05-10 14:58:51",2,2,3,1,3.80555555555556
"R_3aWIDlzqBgauZTH","R_vqqTIthA2liqNTr",5.44444444444444,18,1,"sa",3,"2019-05-10 14:37:19","2019-05-10 14:58:51",2,2,3,2,5.55555555555556
"R_3CCVhQ1UaPyrZzi","R_3KxQiWl8JWvpscd",1.66666666666667,34,2,"sa",2,"2019-05-09 09:00:46","2019-05-09 09:06:15",5,5,2,1,5.22222222222222
"R_3CCVhQ1UaPyrZzi","R_3rYY6zQFLgaSyBp",5,34,2,"sa",2,"2019-05-09 09:00:46","2019-05-09 09:06:15",5,5,2,2,3.72222222222222
